Loaded image name: city2-neq.jpg
Loaded image W= 15360, H = 8640, actual cpp = 1 
 Beam   Hist_GPU    CDF_GPU  O_CDF_GPU   New_Hist    New_CDF
  229          0  132710400  132710400          0  118808258
  230          0  132710400  132710400     883869  119692127
  231          0  132710400  132710400          0  119692127
  232          0  132710400  132710400     908553  120600680
  233          0  132710400  132710400          0  120600680
  234          0  132710400  132710400    1041300  121641980
  235          0  132710400  132710400          0  121641980
  236          0  132710400  132710400     996745  122638725
  237          0  132710400  132710400          0  122638725
  238          0  132710400  132710400    1359652  123998377
  239          0  132710400  132710400          0  123998377
  240          0  132710400  132710400     994461  124992838
  241          0  132710400  132710400          0  124992838
  242          0  132710400  132710400     908244  125901082
  243          0  132710400  132710400          0  125901082
  244          0  132710400  132710400     985183  126886265
  245          0  132710400  132710400          0  126886265
  246          0  132710400  132710400    1143936  128030201
  247          0  132710400  132710400     508924  128539125
  248          0  132710400  132710400     411578  128950703
  249          0  132710400  132710400     381082  129331785
  250          0  132710400  132710400     868948  130200733
  251          0  132710400  132710400     601626  130802359
  252          0  132710400  132710400     374618  131176977
  253          0  132710400  132710400     507436  131684413
  254          0  132710400  132710400     684562  132368975
  255          0  132710400  132710400     341425  132710400
Running on GPU: Tesla V100S-PCIE-32GB
Hist: 3.363392 ms CDF: 0.018784 ms CDF op: 0.018848 ms equalize: 1.097056 ms

