Loaded image name: oneColor.jpg
Loaded image W= 15360, H = 8640, actual cpp = 3 
 Beam   Hist_GPU    CDF_GPU  O_CDF_GPU   New_Hist    New_CDF
   99          0          0          0          0  132710400
  100          0          0          0          0  132710400
  101          0          0          0          0  132710400
  102          0          0          0          0  132710400
  103          0          0          0          0  132710400
  104          0          0          0          0  132710400
  105          0          0          0          0  132710400
  106          0          0          0          0  132710400
  107          0          0          0          0  132710400
  108          0          0          0          0  132710400
  109          0          0          0          0  132710400
  110          0          0          0          0  132710400
  111          0          0          0          0  132710400
  112          0          0          0          0  132710400
  113          0          0          0          0  132710400
  114          0          0          0          0  132710400
  115          0          0          0          0  132710400
  116          0          0          0          0  132710400
  117          0          0          0          0  132710400
  118          0          0          0          0  132710400
  119          0          0          0          0  132710400
  120          0          0          0          0  132710400
  121          0          0          0          0  132710400
  122          0          0          0          0  132710400
  123          0          0          0          0  132710400
  124          0          0          0          0  132710400
  125          0          0          0          0  132710400
  126          0          0          0          0  132710400
  127          0          0          0          0  132710400
  128  132710400  132710400  132710400          0  132710400
  129          0  132710400  132710400          0  132710400
  130          0  132710400  132710400          0  132710400
  131          0  132710400  132710400          0  132710400
  132          0  132710400  132710400          0  132710400
  133          0  132710400  132710400          0  132710400
  134          0  132710400  132710400          0  132710400
  135          0  132710400  132710400          0  132710400
  136          0  132710400  132710400          0  132710400
  137          0  132710400  132710400          0  132710400
  138          0  132710400  132710400          0  132710400
  139          0  132710400  132710400          0  132710400
  140          0  132710400  132710400          0  132710400
  141          0  132710400  132710400          0  132710400
  142          0  132710400  132710400          0  132710400
  143          0  132710400  132710400          0  132710400
  144          0  132710400  132710400          0  132710400
  145          0  132710400  132710400          0  132710400
  146          0  132710400  132710400          0  132710400
  147          0  132710400  132710400          0  132710400
  148          0  132710400  132710400          0  132710400
  149          0  132710400  132710400          0  132710400
  150          0  132710400  132710400          0  132710400
  151          0  132710400  132710400          0  132710400
  152          0  132710400  132710400          0  132710400
  153          0  132710400  132710400          0  132710400
  154          0  132710400  132710400          0  132710400
  155          0  132710400  132710400          0  132710400
  156          0  132710400  132710400          0  132710400
  157          0  132710400  132710400          0  132710400
  158          0  132710400  132710400          0  132710400
  159          0  132710400  132710400          0  132710400
  160          0  132710400  132710400          0  132710400
  161          0  132710400  132710400          0  132710400
  162          0  132710400  132710400          0  132710400
  163          0  132710400  132710400          0  132710400
  164          0  132710400  132710400          0  132710400
  165          0  132710400  132710400          0  132710400
  166          0  132710400  132710400          0  132710400
  167          0  132710400  132710400          0  132710400
  168          0  132710400  132710400          0  132710400
  169          0  132710400  132710400          0  132710400
  170          0  132710400  132710400          0  132710400
  171          0  132710400  132710400          0  132710400
  172          0  132710400  132710400          0  132710400
  173          0  132710400  132710400          0  132710400
  174          0  132710400  132710400          0  132710400
  175          0  132710400  132710400          0  132710400
  176          0  132710400  132710400          0  132710400
